17001010,17001,ALTO TABLAZO,CP
17001011,17001,ALTO DEL NARANJO,CP
17001012,17001,EL ARENILLO,CP
17001015,17001,LA AURORA,CP
17001022,17001,ALTO BONITO,CP
17001023,17001,MINA RICA,CP
17001024,17001,LA GARRUCHA,CP
17001029,17001,AGUA BONITA,CP
17001034,17001,EL AGUILA,CP
17001043,17001,BUENA VISTA,CP
17001044,17001,CONDOMINIO PORTAL DE LOS CEREZOS,CP
17001045,17001,CONDOMINIO RESERVA DE LOS ALAMOS,CP
17001046,17001,CONDOMINIO SAN BERNARDO DEL VIENTO,CP
17001047,17001,EL NARANJO,CP
17013000,17013,AGUADAS,CM
17013001,17013,ARMA,CP
17013004,17013,LA MERMITA,CP
17013010,17013,EDÉN,CP
17013011,17013,SAN NICOLÁS,CP
17013012,17013,ALTO DE PITO,CP
17013014,17013,ALTO DE LA MONTAÑA,CP
17013015,17013,BOCAS,CP
17013016,17013,VIBORAL,CP
17013017,17013,PORE,CP
17042000,17042,ANSERMA,CM
17042004,17042,MARAPRA,CP
17042007,17042,SAN PEDRO,CP
17050000,17050,ARANZAZU,CM
17050006,17050,SAN RAFAEL,CP
17050012,17050,LA HONDA,CP
17088000,17088,BELALCÁZAR,CM
17088001,17088,EL MADROÑO,CP
17088002,17088,LA HABANA,CP
17088003,17088,SAN ISIDRO,CP
17088008,17088,ASENTAMIENTO INDÍGENA TOTUMAL,CP
17174000,17174,CHINCHINÁ,CM
17174001,17174,EL TRÉBOL,CP
17174002,17174,LA FLORESTA,CP
17174006,17174,ALTO DE LA MINA,CP
17174007,17174,LA QUIEBRA DEL NARANJAL,CP
17174011,17174,LA ESTRELLA,CP
17174012,17174,EL REPOSO,CP
17174015,17174,SAN ANDRÉS,CP
17272000,17272,FILADELFIA,CM
17272002,17272,EL VERSO,CP
17272003,17272,LA PAILA,CP
17272005,17272,SAMARIA,CP
17272007,17272,SAN LUIS,CP
17272008,17272,BALMORAL,CP
17272009,17272,LA MARINA,CP
17380000,17380,LA DORADA,CM
17380001,17380,BUENAVISTA,CP
17380002,17380,GUARINOCITO,CP
17380003,17380,PURNIO,CP
17380004,17380,LA ATARRAYA,CP
17380007,17380,CAMELIAS,CP
17380008,17380,DOÑA JUANA,CP
17380009,17380,HORIZONTE,CP
17380010,17380,LA AGUSTINA,CP
17380012,17380,LA HABANA,CP
17380015,17380,PROSOCIAL LA HUMAREDA,CP
17388000,17388,LA MERCED,CM
17388001,17388,EL LIMÓN,CP
17388002,17388,LA FELISA,CP
17388007,17388,LLANADAS,CP
17388008,17388,SAN JOSÉ,CP
17388009,17388,EL TAMBOR,CP
17433000,17433,MANZANARES,CM
17433001,17433,AGUABONITA,CP
17433003,17433,LA CEIBA,CP
17433004,17433,LAS MARGARITAS,CP
17433005,17433,LOS PLANES,CP
17442000,17442,MARMATO,CM
17442001,17442,CABRAS,CP
17442002,17442,EL LLANO,CP
17442003,17442,SAN JUAN,CP
17442004,17442,LA MIEL,CP
17442005,17442,LA CUCHILLA,CP
17442007,17442,LA GARRUCHA,CP
17442008,17442,JIMENEZ ALTO,CP
17442009,17442,JIMENEZ BAJO,CP
17442012,17442,LOAIZA,CP
17442013,17442,EL GUAYABITO,CP
17442014,17442,LA PORTADA,CP
17442015,17442,LA QUEBRADA,CP
17444000,17444,MARQUETALIA,CM
17444001,17444,SANTA ELENA,CP
17446000,17446,MARULANDA,CM
17446001,17446,MONTEBONITO,CP
17486000,17486,NEIRA,CM
17486004,17486,PUEBLO RICO,CP
17486005,17486,TAPIAS,CP
17486009,17486,BARRIO MEDELLÍN,CP
17486010,17486,LA ISLA,CP
17486011,17486,AGROVILLA,CP
17486012,17486,SAN JOSÉ,CP
17486013,17486,JUNTAS,CP
17495000,17495,NORCASIA,CM
17495001,17495,KILÓMETRO 40,CP
17495002,17495,LA QUIEBRA,CP
17495003,17495,MONTEBELLO,CP
17495004,17495,MOSCOVITA,CP
17513000,17513,PÁCORA,CM
17513001,17513,CASTILLA,CP
17513002,17513,LAS COLES,CP
17513003,17513,SAN BARTOLOMÉ,CP
17513008,17513,LOMA HERMOSA,CP
17513011,17513,PALMA ALTA,CP
17513012,17513,BUENOS AIRES,CP
17513013,17513,EL MORRO,CP
17513014,17513,SAN LORENZO,CP
17513015,17513,FILO BONITO,CP
17513016,17513,LOS CÁMBULOS,CP
17524000,17524,PALESTINA,CM
17524001,17524,ARAUCA,CP
17524002,17524,EL JARDÍN (REPOSO),CP
17524003,17524,LA PLATA,CP
17524005,17524,CARTAGENA,CP
17524009,17524,LA BASTILLA,CP
17541000,17541,PENSILVANIA,CM
17541001,17541,ARBOLEDA,CP
17541002,17541,BOLIVIA,CP
17541004,17541,EL HIGUERÓN,CP
17541006,17541,LA LINDA,CP
17541008,17541,LA RIOJA,CP
17541009,17541,PUEBLONUEVO,CP
17541011,17541,SAN DANIEL,CP
17541015,17541,LA SOLEDAD ALTA,CP
17541016,17541,AGUABONITA,CP
17614000,17614,RIOSUCIO,CM
17614001,17614,BONAFONT,CP
17614003,17614,EL SALADO,CP
17614004,17614,FLORENCIA,CP
17614005,17614,QUIEBRALOMO,CP
17614006,17614,SAN LORENZO,CP
17614008,17614,IBERIA,CP
17614010,17614,SIPIRRA,CP
17614014,17614,SAN JERÓNIMO,CP
17614017,17614,PUEBLO VIEJO,CP
17614021,17614,LAS ESTANCIAS,CP
17614022,17614,LA PLAYA - IMURRA,CP
17614023,17614,TUMBABARRETO,CP
17614024,17614,AGUAS CLARAS,CP
17616000,17616,RISARALDA,CM
17616004,17616,QUIEBRA SANTA BÁRBARA,CP
17616008,17616,QUIEBRA VARILLAS,CP
17616011,17616,CALLE LARGA,CP
17653000,17653,SALAMINA,CM
17653004,17653,VEREDA LA UNION,CP
17653007,17653,SAN FÉLIX,CP
17653023,17653,LA LOMA,CP
17662000,17662,SAMANÁ,CM
17662001,17662,BERLÍN,CP
17662003,17662,FLORENCIA,CP
17662004,17662,ENCIMADAS,CP
17662005,17662,LOS POMOS,CP
17662007,17662,SAN DIEGO,CP
17662008,17662,RANCHOLARGO,CP
17662017,17662,PUEBLO NUEVO,CP
17662018,17662,DULCE NOMBRE,CP
17665000,17665,SAN JOSÉ,CM
17665002,17665,PRIMAVERA ALTA,CP
17665004,17665,CONDOMINIOS VALLES DE ACAPULCO Y LOS SEIS Y PUNTO,CP
17777000,17777,SUPÍA,CM
17777003,17777,LA QUINTA,CP
17777005,17777,HOJAS ANCHAS,CP
17777008,17777,GUAMAL,CP
17777010,17777,PUERTO NUEVO,CP
17777011,17777,PALMA SOLA,CP
17867000,17867,VICTORIA,CM
17867001,17867,CAÑAVERAL,CP
17867003,17867,ISAZA,CP
17867004,17867,LA PRADERA,CP
17867005,17867,EL LLANO,CP
17867007,17867,LA FE,CP
17867008,17867,SAN MATEO,CP
17867009,17867,VILLA ESPERANZA,CP
17873000,17873,VILLAMARÍA,CM
17873001,17873,ALTO DE LA CRUZ - LOS CUERVOS,CP
17873003,17873,LLANITOS,CP
17873004,17873,RIOCLARO,CP
17873006,17873,SAN JULIÁN,CP
17873007,17873,MIRAFLORES,CP
17873008,17873,ALTO VILLARAZO,CP
17873010,17873,GALLINAZO,CP
17873011,17873,LA NUEVA PRIMAVERA,CP
17873013,17873,BELLAVISTA,CP
17873014,17873,LA FLORESTA,CP
17873016,17873,COROZAL,CP
17873017,17873,PARTIDAS,CP
17873018,17873,GRANJA AGRÍCOLA LA PAZ,CP
17873019,17873,NUEVO RÍO CLARO,CP
17877000,17877,VITERBO,CM
18001000,18001,FLORENCIA,CM
18001004,18001,SAN ANTONIO DE ATENAS,CP
18001005,18001,SANTANA LAS HERMOSAS,CP
18001006,18001,LA ESPERANZA,CP
18001007,18001,NORCACIA,CP
18001008,18001,VENECIA,CP
18001009,18001,EL PARA,CP
18001011,18001,CARAÑO,CP
18001018,18001,CAPITOLIO,CP
18001024,18001,PUERTO ARANGO,CP
18001025,18001,SEBASTOPOL,CP
18029000,18029,ALBANIA,CM
18029003,18029,DORADO,CP
18029004,18029,VERSALLES,CP
18029005,18029,EL PARAÍSO,CP
18094000,18094,BELÉN DE LOS ANDAQUÍES,CM
18094001,18094,EL PORTAL LA MONO,CP
18094003,18094,PUERTO TORRES,CP
18094005,18094,PUEBLO NUEVO LOS ÁNGELES,CP
18094008,18094,ALETONES,CP
18094009,18094,SAN ANTONIO DE PADUA,CP
18150000,18150,CARTAGENA DEL CHAIRÁ,CM
18150001,18150,REMOLINO DEL CAGUÁN,CP
18150002,18150,SANTA FE DEL CAGUÁN,CP
18150003,18150,MONSERRATE,CP
18150004,18150,PEÑAS COLORADAS,CP
18150005,18150,EL GUAMO,CP
18150006,18150,PUERTO CAMELIA,CP
18150007,18150,SANTO DOMINGO,CP
18150008,18150,LOS CRISTALES,CP
18150009,18150,RISARALDA,CP
18150011,18150,CUMARALES,CP
18150012,18150,EL CAFÉ,CP
18150013,18150,NÁPOLES (PUERTO NÁPOLES),CP
18150014,18150,PEÑAS BLANCAS,CP
18150015,18150,LAS ÁNIMAS,CP
18205000,18205,CURILLO,CM
18205001,18205,SALAMINA,CP
18205002,18205,NOVIA PUERTO VALDIVIA,CP
18205003,18205,PALIZADAS,CP
18247000,18247,EL DONCELLO,CM
18247001,18247,MAGUARE,CP
18247002,18247,PUERTO MANRIQUE,CP
18247004,18247,PUERTO HUNGRÍA,CP
18247005,18247,RIONEGRO,CP
18256000,18256,EL PAUJÍL,CM
18256001,18256,VERSALLES,CP
18256002,18256,BOLIVIA,CP
18410000,18410,LA MONTAÑITA,CM
18410001,18410,SANTUARIO,CP
18410002,18410,LA UNIÓN PENEYA,CP
18410005,18410,EL TRIUNFO,CP
18410006,18410,MATEGUADUA,CP
18410007,18410,SAN ISIDRO,CP
18410008,18410,MIRAMAR,CP
18410009,18410,PUERTO BRASILIA,CP
18410010,18410,PUERTO GAITÁN,CP
18410012,18410,REINA BAJA,CP
18410013,18410,PALMERAS,CP
18410014,18410,EL BERLIN,CP
18460000,18460,MILÁN,CM
18460001,18460,SAN ANTONIO DE GETUCHA,CP
18460003,18460,MATICURU - GRANARIO,CP
18460004,18460,LA RASTRA,CP
18460005,18460,REMOLINOS DE ARICUNTÍ,CP
18460008,18460,AGUA BLANCA,CP
18460010,18460,AGUA NEGRA,CP
18479000,18479,MORELIA,CM
18592000,18592,PUERTO RICO,CM
18592003,18592,LUSITANIA,CP
18592004,18592,SANTANA RAMOS,CP
18592005,18592,LA ESMERALDA,CP
18592006,18592,LA AGUILILLA,CP
18610000,18610,SAN JOSÉ DEL FRAGUA,CM
18610001,18610,FRAGUITA,CP
18610002,18610,YURAYACO,CP
18610003,18610,SABALETA,CP
18753000,18753,SAN VICENTE DEL CAGUÁN,CM
18753002,18753,GUACAMAYAS,CP
18753003,18753,BALSILLAS,CP
18753004,18753,CAMPO HERMOSO,CP
18753007,18753,TRES ESQUINAS,CP
18753009,18753,PUERTO BETANIA,CP
18753010,18753,GIBRALTAR,CP
18753012,18753,SANTA ROSA,CP
18753013,18753,TRONCALES,CP
18753015,18753,GUAYABAL,CP
18753029,18753,LA CAMPANA,CP
18753030,18753,LA CHORRERA,CP
18753031,18753,LOS ANDES,CP
18753032,18753,PUERTO AMOR,CP
18753033,18753,VILLA LOBOS,CP
18756000,18756,SOLANO,CM
18756001,18756,ARARACUARA,CP
18756004,18756,EL DANUBIO - CAMPO ALEGRE,CP
18756005,18756,PEÑAS BLANCAS,CP
18756006,18756,CUEMANI,CP
18756007,18756,MONONGUETE,CP
18756008,18756,PUERTO TEJADA,CP
18756009,18756,PEÑA ROJA DEL CAGUAN,CP
18756010,18756,LA MANÁ,CP
18756011,18756,PUERTO LAS MERCEDES,CP
18785000,18785,SOLITA,CM
18785001,18785,KILÓMETRO 28 (LA ARGELIA),CP
18785002,18785,KILÓMETRO 30 (CAMPO LEJANO),CP
18785005,18785,UNIÓN SINCELEJO,CP
18785006,18785,KILÓMETRO 36,CP
18860000,18860,VALPARAÍSO,CM
18860001,18860,SANTIAGO DE LA SELVA,CP
18860002,18860,KILÓMETRO 18,CP
18860005,18860,PLAYA RICA,CP
19001000,19001,POPAYÁN,CM
19001001,19001,CAJETE,CP
19001002,19001,CALIBÍO,CP
19001007,19001,JULUMITO,CP
19001008,19001,LA REJOYA,CP
19001013,19001,PUEBLILLO,CP
19001014,19001,PUELENJE,CP
19001019,19001,SANTA ROSA,CP
19001025,19001,POBLAZÓN,CP
19001026,19001,SAMUEL SILVERIO,CP
19001027,19001,CRUCERO DE PUELENJE,CP
19001028,19001,EL SALVADOR,CP
19001029,19001,EL TÚNEL,CP
19001030,19001,JULUMITO ALTO,CP
19001031,19001,LA CABUYERA,CP
19001032,19001,LA PLAYA,CP
19001033,19001,LAME,CP
19001034,19001,RÍO BLANCO,CP
19001035,19001,VEREDA DE TORRES,CP
19001037,19001,LA ESPERANZA (JARDINES DE PAZ),CP
19001038,19001,LA FORTALEZA,CP
19001039,19001,PARCELACIÓN ATARDECERES DE LA PRADERA,CP
19001040,19001,LOS LLANOS,CP
19022000,19022,ALMAGUER,CM
19022001,19022,CAQUIONA,CP
19022003,19022,TABLÓN,CP
19022004,19022,LLACUANAS,CP
19022013,19022,SAN JORGE HERRADURA,CP
19022014,19022,LA HONDA,CP
19050000,19050,ARGELIA,CM
19050001,19050,EL MANGO,CP
19050002,19050,LA BELLEZA,CP
19050005,19050,EL DIVISO,CP
19050006,19050,EL PLATEADO,CP
19050007,19050,SINAÍ,CP
19050016,19050,PUERTO RICO,CP
19050017,19050,SAN JUAN GUADUA,CP
19075000,19075,BALBOA,CM
19075001,19075,LA PLANADA,CP
19075002,19075,OLAYA,CP
19075003,19075,SAN ALFONSO,CP
19075005,19075,LA BERMEJA,CP
19075006,19075,PURETO,CP
19075008,19075,LA LOMITA,CP
19075009,19075,EL VIJAL,CP
19075011,19075,PARAÍSO,CP
19100000,19100,BOLÍVAR,CM
19100001,19100,CAPELLANÍAS,CP
19100005,19100,EL CARMEN,CP
19100006,19100,EL RODEO,CP
19100007,19100,GUACHICONO,CP
19100013,19100,LERMA,CP
19100015,19100,LOS MILAGROS,CP
19100018,19100,MELCHOR,CP
19100020,19100,SAN JUAN,CP
19100021,19100,SAN LORENZO,CP
19100041,19100,LA CARBONERA,CP
19100042,19100,EL MORRO,CP
19110000,19110,BUENOS AIRES,CM
19110006,19110,EL PORVENIR,CP
19110007,19110,HONDURAS,CP
19110008,19110,LA BALSA,CP
19110012,19110,TIMBA,CP
19110013,19110,EL CERAL,CP
19110016,19110,SAN FRANCISCO,CP
19110025,19110,PALOBLANCO,CP
19110029,19110,LA ESPERANZA,CP
19110030,19110,MUNCHIQUE,CP
19130000,19130,CAJIBÍO,CM
19130004,19130,EL CARMELO,CP
19130005,19130,EL ROSARIO,CP
19130006,19130,LA CAPILLA,CP
19130007,19130,LA PEDREGOSA,CP
19130008,19130,LA VENTA,CP
19130009,19130,SANTA TERESA DE CASAS BAJAS,CP
19130010,19130,ORTEGA,CP
19130017,19130,EL CAIRO,CP
19130018,19130,EL COFRE,CP
19130019,19130,ISLA DEL PONTON,CP
19130020,19130,LA LAGUNA DINDE,CP
19130021,19130,RESGUARDO INDÍGENA DEL GUAYABAL CXAYUGE FXIW CXAB,CP
19130022,19130,URBANIZACIÓN LAS MARGARITAS,CP
19137000,19137,CALDONO,CM
19137001,19137,CERRO ALTO,CP
19137002,19137,EL PITAL,CP
19137004,19137,PESCADOR,CP
19137007,19137,PUEBLO NUEVO,CP
19137008,19137,SIBERIA,CP
19137013,19137,CRUCERO DE PESCADOR,CP
19142000,19142,CALOTO,CM
19142004,19142,EL PALO,CP
19142007,19142,HUASANÓ,CP
19142011,19142,QUINTERO,CP
19142015,19142,LA ARROBLEDA,CP
19142030,19142,CRUCERO DE GUALÍ,CP
19142031,19142,HUELLAS,CP
19142032,19142,ALTO EL PALO,CP
19142034,19142,BODEGA ARRIBA,CP
19142038,19142,EL NILO,CP
19142039,19142,EL GUÁSIMO,CP
19142045,19142,TOEZ,CP
19142050,19142,LÓPEZ ADENTRO,CP
19142051,19142,MORALES,CP
19142056,19142,PÍLAMO,CP
19212000,19212,CORINTO,CM
19212001,19212,EL JAGUAL,CP
19212004,19212,MEDIA NARANJA,CP
19212005,19212,RIONEGRO,CP
19212008,19212,SAN RAFAEL,CP
19212009,19212,EL BARRANCO,CP
19212010,19212,QUEBRADITAS,CP
19256000,19256,EL TAMBO,CM
19256001,19256,ALTO DEL REY,CP
19256004,19256,CUATRO ESQUINAS,CP
19256005,19256,CHAPA,CP
19256007,19256,EL PLACER,CP
19256009,19256,EL ZARZAL,CP
19256012,19256,HUISITÓ,CP
19256013,19256,LA ALIANZA,CP
19256014,19256,LA PAZ,CP
19256015,19256,LOS ANAYES,CP
19256016,19256,LOS ANDES,CP
19256019,19256,PANDIGUANDO,CP
19256020,19256,PIAGUA,CP
19256022,19256,QUILCACÉ,CP
19256025,19256,SAN JOAQUÍN,CP
19256027,19256,SEGUENGUE,CP
19256028,19256,URIBE,CP
19256029,19256,FONDAS,CP
19256031,19256,BUENA VISTA,CP
19256032,19256,LAS BOTAS,CP
19256033,19256,CABUYAL,CP
19256034,19256,EL CRUCERO DEL PUEBLO,CP
19256036,19256,PLAYA RICA,CP
19256058,19256,AIRES DE OCCIDENTE,CP
19256059,19256,EL CRUCERO DE PANDIGUANDO,CP
19256060,19256,EL RECUERDO,CP
19256061,19256,LA CHICUEÑA,CP
19256062,19256,PUENTE DEL RÍO TIMBIO,CP
19290000,19290,FLORENCIA,CM
19290001,19290,EL ROSARIO,CP
19290002,19290,MARSELLA,CP
19300000,19300,GUACHENÉ,CM
19300004,19300,BARRAGAN,CP
19300005,19300,CAMPOALEGRE,CP
19300006,19300,CAPONERA 1,CP
19300007,19300,CAPONERA SECTOR PALO BLANCO,CP
19300008,19300,CIENAGA HONDA,CP
19300009,19300,GUABAL,CP
19300010,19300,GUABAL 1,CP
19300011,19300,GUABAL 2,CP
19300012,19300,LA CABAÑA,CP
19300013,19300,LA CABAÑITA,CP
19300014,19300,LA DOMINGA,CP
19300015,19300,LLANO DE TAULA ALTO,CP
19300016,19300,LLANO DE TAULA BAJO,CP
19300017,19300,MINGO,CP
19300018,19300,OBANDO,CP
19300019,19300,OBANDO SECTOR LA ESPERANZA,CP
19300020,19300,SABANETA,CP
19300021,19300,SAN ANTONIO,CP
19300022,19300,SAN JACINTO,CP
19300023,19300,SAN JOSÉ,CP
19318000,19318,GUAPI,CM
19318002,19318,BENJAMÍN HERRERA (SAN VICENTE),CP
19318003,19318,CALLELARGA,CP
19318005,19318,EL CARMELO,CP
19318008,19318,LIMONES,CP
19318011,19318,EL ROSARIO,CP
19318012,19318,SAN AGUSTÍN,CP
19318013,19318,SAN ANTONIO DE GUAJUÍ,CP
19318015,19318,URIBE URIBE (EL NARANJO),CP
19318024,19318,QUIROGA,CP
19318025,19318,CHUARE,CP
19318026,19318,SAN JOSE DE GUARE,CP
19318027,19318,BELÉN,CP
19318028,19318,CAIMITO,CP
19318029,19318,SANTA ANA,CP
19355000,19355,INZÁ,CM
19355001,19355,CALDERAS,CP
19355002,19355,PEDREGAL,CP
19355003,19355,PUERTO VALENCIA,CP
19355004,19355,SAN ANDRÉS,CP
19355008,19355,TUMBICHUCUE,CP
19355009,19355,TURMINÁ,CP
19355016,19355,LA MILAGROSA,CP
19355017,19355,YAQUIVÁ,CP
19364000,19364,JAMBALÓ,CM
19392000,19392,LA SIERRA,CM
19392001,19392,LA DEPRESIÓN,CP
19392005,19392,LA CUCHILLA,CP
19392006,19392,LA CUCHILLA ALTA,CP
19397000,19397,LA VEGA,CM
19397001,19397,ALTAMIRA,CP
19397002,19397,ARBELA,CP
19397004,19397,EL PALMAR,CP
19397005,19397,GUACHICONO,CP
19397006,19397,LOS UVOS,CP
19397007,19397,PANCITARÁ,CP
19397009,19397,SAN MIGUEL,CP
19397010,19397,SANTA BÁRBARA,CP
19397011,19397,SANTA JUANA,CP
19397012,19397,ALBANIA,CP
19397018,19397,BARBILLAS,CP
19397019,19397,SANTA RITA,CP
19418000,19418,LÓPEZ,CM
19418009,19418,NOANAMITO,CP
19418010,19418,PLAYA GRANDE,CP
19418012,19418,SAN ANTONIO DE CHUARE,CP
19418015,19418,SAN ISIDRO,CP
19418016,19418,SAN PEDRO DE NAYA,CP
19418018,19418,TAPARAL,CP
19418019,19418,ZARAGOZA,CP
19418024,19418,BETANIA,CP
19418032,19418,SAN ANTONIO DE GURUMENDY,CP
19418033,19418,BOCA GRANDE,CP
19418035,19418,SANTA CRUZ DE SIGUI,CP
19418036,19418,CABECITAS,CP
19418037,19418,CASAS VIEJAS,CP
19418038,19418,ISLA DE GALLO,CP
19418039,19418,JUAN COBO,CP
19450000,19450,MERCADERES,CM
19450002,19450,ARBOLEDAS,CP
19450003,19450,EL PILÓN,CP
19450004,19450,ESMERALDAS,CP
19450006,19450,SAN JOAQUÍN,CP
19450007,19450,SAN JUANITO,CP
19450010,19450,CURACAS,CP
19450012,19450,LA DESPENSA,CP
19450014,19450,SOMBRERILLOS,CP
19450015,19450,EL BADO,CP
19450016,19450,TABLONCITO,CP
19450019,19450,MOJARRAS,CP
19450020,19450,LOS LLANOS,CP
19450023,19450,BUENOS AIRES,CP
19450024,19450,EL CANGREJO,CP
19450025,19450,EL COCAL,CP
19450026,19450,ESPERANZAS DE MAYO,CP
19450027,19450,PUEBLO NUEVO,CP
19455000,19455,MIRANDA,CM
19455005,19455,ORTIGAL,CP
19455007,19455,SANTA ANA,CP
19455008,19455,TIERRADURA,CP
19455009,19455,TULIPAN,CP
19455010,19455,GUATEMALA,CP
19455011,19455,SAN ANDRÉS,CP
19455013,19455,LA LINDOSA,CP
19473000,19473,MORALES,CM
19473002,19473,CARPINTERO,CP
19473009,19473,SAN ISIDRO,CP
19473012,19473,SANTA ROSA,CP
19473014,19473,LA ESTACIÓN,CP
19473017,19473,EL ROSARIO,CP
19513000,19513,PADILLA,CM
19513001,19513,YARUMALES,CP
19513003,19513,LA PAILA,CP
19513004,19513,EL CHAMIZO,CP
19513007,19513,LOS ROBLES,CP
19513008,19513,CUERNAVACA,CP
19517000,19517,BELALCÁZAR,CM
19517002,19517,AVIRAMA,CP
19517003,19517,COHETANDO,CP
19517007,19517,ITAIBE,CP
19517012,19517,RICAURTE,CP
19517013,19517,RIOCHIQUITO,CP
19517014,19517,SAN LUIS (POTRERILLO),CP
19517015,19517,TALAGA,CP
19517016,19517,TÓEZ,CP
19517017,19517,LA MESA DE TOGOIMA,CP
19517029,19517,MINUTO DE DIOS,CP
19517030,19517,COQUIYÓ,CP
19517032,19517,EL RODEO,CP
19517033,19517,GUADUALEJO,CP
19517034,19517,GUAPIO,CP
19517035,19517,GUAQUIYÓ,CP
19517037,19517,LA MARÍA,CP
19517039,19517,MESA DE CALOTO,CP
19517040,19517,MESA DE TÁLAGA,CP
19517043,19517,VICANENGA,CP
19517044,19517,LA MESA DE AVIRAMA,CP
19517045,19517,LA MESA DE BELALCAZAR,CP
19517046,19517,SANTA ROSA,CP
19532000,19532,EL BORDO,CM
19532001,19532,BRISAS,CP
19532003,19532,DON ALONSO,CP
19532004,19532,GALÍNDEZ,CP
19532005,19532,LA FONDA,CP
19532006,19532,LA MESA,CP
19532008,19532,PATÍA,CP
19532009,19532,PIEDRASENTADA,CP
19532010,19532,PAN DE AZÚCAR,CP
19532012,19532,SAJANDÍ,CP
19532013,19532,EL ESTRECHO,CP
19532014,19532,EL HOYO,CP
19532025,19532,SANTA CRUZ,CP
19532032,19532,PALO MOCHO,CP
19533000,19533,PIAMONTE,CM
19533002,19533,EL REMANSO,CP
19533003,19533,MIRAFLOR,CP
19533004,19533,YAPURÁ,CP
19533005,19533,LAS PALMERAS 1,CP
19533006,19533,LAS PALMERAS 2,CP
19533007,19533,NÁPOLES,CP
19548000,19548,PIENDAMÓ,CM
19548001,19548,TUNÍA,CP
19573000,19573,PUERTO TEJADA,CM
19573001,19573,BOCAS DEL PALO,CP
19573002,19573,LAS BRISAS,CP
19573003,19573,SAN CARLOS,CP
19573004,19573,ZANJÓN RICO,CP
19573005,19573,PERICO NEGRO,CP
19573006,19573,VUELTA LARGA,CP
19573008,19573,LOS BANCOS,CP
19573009,19573,GUENGUE,CP
19573010,19573,CIUDAD SUR,CP
19585000,19585,COCONUCO,CM
19585004,19585,PURACÉ,CP
19585007,19585,SANTA LETICIA,CP
19585008,19585,JUAN TAMA,CP
19585009,19585,PALETARÁ,CP
19585010,19585,CHAPÍO,CP
19622000,19622,ROSAS,CM
19622002,19622,PÁRRAGA,CP
19622007,19622,CEFIRO,CP
19622011,19622,SAUCE,CP
19693000,19693,SAN SEBASTIÁN,CM
19693001,19693,EL ROSAL,CP
19693004,19693,SANTIAGO,CP
19693005,19693,VALENCIA,CP
19693006,19693,VENECIA,CP
19698000,19698,SANTANDER DE QUILICHAO,CM
19698001,19698,EL PALMAR,CP
19698002,19698,EL TURCO,CP
19698004,19698,LA ARROBLEDA,CP
19698007,19698,MONDOMO,CP
19698008,19698,PARAMILLO 1,CP
19698009,19698,SAN RAFAEL,CP
19698010,19698,TRES QUEBRADAS,CP
19698013,19698,SAN ANTONIO,CP
19698014,19698,SAN PEDRO,CP
19698017,19698,DOMINGUILLO,CP
19698018,19698,EL CRUCERO,CP
19698020,19698,QUINAMAYO,CP
19698022,19698,LLANO DE ALEGRÍAS,CP
19698023,19698,CABECERA DOMINGUILLO,CP
19698024,19698,CAMBALACHE,CP
19698025,19698,EL BROCHE,CP
19698026,19698,EL LLANITO,CP
19698027,19698,EL TAJO,CP
19698028,19698,LA AGUSTINA,CP
19698029,19698,LA CAPILLA,CP
19698030,19698,LA CHAPA,CP
19698031,19698,LA PALOMERA,CP
19698032,19698,LA QUEBRADA,CP
19698033,19698,LOMITAS ABAJO,CP
19698034,19698,LOMITAS ARRIBA,CP
19698035,19698,LOURDES,CP
19698036,19698,MANDIVA,CP
19698037,19698,SAN JOSÉ,CP
19698042,19698,VILACHÍ,CP
19698043,19698,BELLAVISTA,CP
19698044,19698,PARAMILLO 2,CP
19701000,19701,SANTA ROSA,CM
19701001,19701,DESCANSE,CP
19701002,19701,EL CARMELO,CP
19701005,19701,SANTA MARTHA,CP
19701006,19701,SAN JUAN DE VILLALOBOS,CP
19701015,19701,SECTOR MANDIYACO,CP
19743000,19743,SILVIA,CM
19743002,19743,PITAYO,CP
19743003,19743,QUICHAYÁ,CP
19743005,19743,USENDA,CP
19760000,19760,PAISPAMBA,CM
19760001,19760,CHAPA,CP
19760007,19760,RÍO BLANCO,CP
19760012,19760,LAS VEGAS,CP
19780000,19780,SUÁREZ,CM
19780007,19780,LA TOMA,CP
19780008,19780,LA BETULIA,CP
19780011,19780,ALTAMIRA,CP
19785000,19785,SUCRE,CM
19785001,19785,EL PARAÍSO,CP
19785008,19785,LA CEJA,CP
19807000,19807,TIMBÍO,CM
19807007,19807,CRUCES,CP
19807009,19807,ALTO SAN JOSÉ,CP
19807016,19807,LAS HUACAS,CP
19809000,19809,TIMBIQUÍ,CM
19809001,19809,BUBUEY,CP
19809002,19809,CAMARONES,CP
19809003,19809,COTEJE,CP
19809006,19809,SAN BERNARDO,CP
19809007,19809,SAN JOSÉ,CP
19809008,19809,SANTA MARÍA,CP
19809009,19809,SANTA ROSA DE SAIJA,CP
19809010,19809,CHETE,CP
19809011,19809,BOCA DE PATÍA,CP
19809012,19809,EL CHARCO,CP
19809013,19809,EL REALITO,CP
19809018,19809,CUPI,CP
19809020,19809,SAN MIGUEL,CP
19809021,19809,COROZAL,CP
19809022,19809,CABECITAL,CP
19809023,19809,PUERTO SAIJA,CP
19809024,19809,ANGOSTURA,CP
19809025,19809,GUANGUI,CP
